"i","Result.1","Result.2","Result.3"
22,0.505988380266354,0.972297370105516,0.229631659169681
22,0.264480220968835,0.282529369567055,0.574044256699272
22,0.460926123722456,0.543581913299859,0.0473011668189429
22,0.35744310580194,0.278205281302799,0.64196118880529
22,0.341483572835568,0.120533629697748,0.927816427585203
22,0.256424265857786,0.202805010203738,0.532816658515949
22,0.924528921141755,0.921837383282836,0.120091089494526
22,0.53940948901698,0.933868672284298,0.763376241752412
22,0.400478034778498,0.154473242522217,0.85563481397694
22,0.709296404020861,0.882822791934013,0.278506524143741
22,0.382797703342512,0.460375825038645,0.521149276532233
22,0.752787586699706,0.0807143115648069,0.849482767176814
22,0.513398013175465,0.309649242016021,0.593485649407376
22,0.31002736708615,0.372767772360239,0.890551471496001
22,0.657644534187857,0.950005035051145,0.453213177418802
22,0.0873811830673367,0.470595980188809,0.553179339328781
22,0.584415565989912,0.362892055152915,0.204321984681301
22,0.290739895110019,0.682550414325669,0.914406928683165
22,0.574783409035299,0.995363040023949,0.156305142119527
22,0.00912976068211719,0.690637610494159,0.74960890289396
22,0.687443672451191,0.575416231695563,0.368565973734949
22,0.840488036882598,0.677300025927834,0.69860284101218
22,0.881860270607285,0.326310832586605,0.631179287009872
22,0.192043902406003,0.755196552777197,0.999865739815868
22,0.413283918059897,0.563331815295387,0.333554725397844
22,0.105738341028336,0.48726597150322,0.419183797677979
22,0.200474774620961,0.983966274589766,0.978863046150655
22,0.799959769470151,0.3818452675757,0.834836174568627
22,0.552918577636592,0.789615113537293,0.099243219550699
22,0.438414753489196,0.81343765657628,0.614803940386046
22,0.948983211466111,0.52340449179057,0.259100867088418
22,0.379834175915457,0.554635258582421,0.0358747750590555
22,0.83943185263779,0.6111896877666,0.784427122515626
22,0.0354938027099706,0.664526073213201,0.307523884268012
22,0.964285015075002,0.766435407996178,0.4764355008048
22,0.396891062411014,0.0491194772720337,0.492803479775321
22,0.718968533708248,0.34254018015461,0.469240550827235
22,0.767950087287463,0.399392848592252,0.237021799357608
22,0.188292560104746,0.649283524528146,0.560720053247642
22,0.870705871179234,0.444536173725501,0.935831880944315
22,0.0642614310444333,0.967323356333654,0.434916402008384
22,0.904203768579755,0.771148049181793,0.665349223960657
22,0.633595390086994,0.165458651918452,0.167827444549184
22,0.566918233954348,0.0295967992278747,0.101967179439962
22,0.444340478228405,0.708382094178814,0.31055500325514
22,0.986197234420106,0.842369822910987,0.329240850119386
22,0.22207271000836,0.0741177271073684,0.0281557605811395
22,0.859138843752444,0.453176202306058,0.0780533321946859
22,0.323231641605962,0.264980787925888,0.679054633898195
22,0.0919479722017422,0.504238641497213,0.119867199771106
22,0.746550357399974,0.244572960115038,0.704785541191231
22,0.485501684076153,0.533156061291229,0.175033303305972
22,0.809960284894332,0.838124272874556,0.980915692592971
22,0.478098237516824,0.433298199349083,0.77635779039003
22,0.774278999497183,0.180822810260579,0.862374704258982
22,0.549686606233008,0.71488728527911,0.382740949378349
22,0.973303259944078,0.860973609143402,0.289311433346011
22,0.454317363693845,0.354430503172334,0.354256762892473
22,0.0266445735632442,0.945166242255364,0.723468849104829
22,0.051214903453365,0.653755542752333,0.96883461342426
22,0.30429852001369,0.170353894298896,0.953327352944762
22,0.273572609103285,0.294994965076912,0.624100802415051
22,0.130557042551227,0.00507223711814731,0.425226983765606
22,0.155656539322808,0.588736966827419,0.603144166404381
22,0.952762926879805,0.872112618368119,0.134956807645503
22,0.494509419267997,0.729500467160251,0.882924780549947
22,0.863924973413814,0.19945924478583,0.480031335214153
22,0.210471638839226,0.7312983009452,0.191996405599639
22,0.361436642420012,0.892534452674445,0.0626574453595094
22,0.693770989649929,0.229494840449188,0.821687757943291
22,0.0705432532029226,0.638999587616418,0.0162247335189022
22,0.991997082503512,0.42022512328811,0.800490130060352
22,0.729892911091447,0.821900321634021,0.40652579105692
22,0.816559494470712,0.114272587792948,0.585800693309866
22,0.669409654096235,0.744724286668934,0.659133220398799
22,0.612334039777052,0.139092785217799,0.503495569755323
22,0.738746591345407,0.230100479417015,0.543252331635449
22,0.123173707111273,0.0190706982975826,0.181125493971631
22,0.678583635112736,0.901089291693643,0.816470240349881
22,0.827780552734621,0.493369366307743,0.391612162031233
22,0.165581282665953,0.316371950481553,0.790681816213764
22,0.33167976626195,0.140867428628262,0.145894547612406
22,0.14967311267741,0.252785492902622,0.249681629489642
22,0.0470451124408282,0.105241703442298,0.514494918615092
22,0.243902159873396,0.410828144412953,0.341309763649479
22,0.625332995296922,0.910883182787802,0.0875409193360247
22,0.605086791338399,0.0982784535340033,0.710708873020485
22,0.28239575176267,0.0376754018152133,0.210596722045448
22,0.938834671617951,0.40098868306959,0.754984903675504
22,0.237057757389266,0.607087350697257,0.949632236515172
22,0.642906614702661,0.80114914558595,0.261486276714131
23,0.93526474633487,0.789706846813206,0.981053459644318
23,0.0310276889940724,0.501161187512334,0.622576635878067
23,0.625403003161773,0.559918209554162,0.374058797988109
23,0.107450872380286,0.267936325988267,0.387348035797477
23,0.390745605349075,0.073170885737054,0.589641998424195
23,0.678226793075446,0.442523876291234,0.971967672398314
23,0.469192267861217,0.18682659954764,0.952655729183462
23,0.697004968379624,0.909271765847225,0.705984611609019
23,0.152040943671018,0.153503917760681,0.888203824425582
23,0.352957948420662,0.890768023489509,0.750043020718731
23,0.12743901087204,0.356036191009916,0.348576160778757
23,0.488744493215345,0.011250626174733,0.655956889223307
23,0.666863572823349,0.641623926223256,0.50571050100727
23,0.510788089721464,0.237913445062004,0.749807039403822
23,0.817435942839365,0.651181463312823,0.00974962703417987
23,0.449661060743965,0.0654281888296828,0.471247231657617
23,0.86434981477214,0.942320230198093,0.61587003711611
23,0.45630372827407,0.25382290339563,0.833185858603101
23,0.720549510507844,0.349409816476982,0.0115739759616554
23,0.234587038760073,0.83067617850611,0.894808199403342
23,0.731235391963273,0.0504128642077558,0.0880058151925914
23,0.267133390826639,0.147235099128447,0.280623268950731
23,0.0966647519124672,0.752807893748395,0.110408023544587
23,0.949582699192688,0.191013693520799,0.353496894622222
23,0.550696343493182,0.736967083425261,0.458662366620265
23,0.0216714034485631,0.817432722689118,0.398150117383338
23,0.415110392100178,0.175588708666619,0.268307594626676
23,0.19751358413836,0.723669206264895,0.823975974440109
23,0.275954697392881,0.542302135797218,0.96892044005217
23,0.509645306679886,0.588948716835584,0.488371615447104
23,0.788875135956332,0.429336529739667,0.924619691104163
23,0.293131876690313,0.331442711187992,0.329862747776788
23,0.847824835246429,0.696152043840848,0.213029267999809
23,0.367715891855769,0.21886466454016,0.567369726626202
23,0.572420997144654,0.388942526807077,0.643257478142623
23,0.116440198891796,0.668272056765854,0.405169045312796
23,0.598056541986298,0.110122900158167,0.900010571426246
23,0.494628790386487,0.979032994739246,0.512105634880718
23,0.859413973102346,0.538215615779627,0.940917412505951
23,0.795029083564878,0.595587913724594,0.127182613834739
23,0.644473685214762,0.410160635334905,0.660947141058277
23,0.58715367664583,0.611869627092965,0.304463540487923
23,0.612135747263674,0.76678221014794,0.876547458753921
23,0.916319299617317,0.373376535726711,0.765438296135981
23,0.287655080177356,0.525445477419998,0.714841510911938
23,0.17116859433474,0.961763830706477,0.556058476590551
23,0.250838501185644,0.629958093941677,0.205044325529598
23,0.331621277316008,0.000765654698479921,0.683091710982844
23,0.427502097296528,0.0329344812384807,0.249313155107666
23,0.306180620603263,0.392302266168408,0.731048937758896
23,0.569322980679572,0.0993420633883215,0.461599265981931
23,0.956809776807204,0.953933067850303,0.225385010999162
23,0.683541976113338,0.464148494098336,0.187142208328005
23,0.901178958530072,0.740288182066288,0.867522211836185
23,0.229134731278755,0.843640894214623,0.847529697762802
23,0.34158416969236,0.220062715057284,0.41610445756698
23,0.206400083454791,0.274971986596938,0.334994720786344
23,0.700683592578862,0.432546288783196,0.574849528316408
23,0.993478741850704,0.879970518534537,0.0458625563280657
23,0.326508149057627,0.168319183513522,0.0384741263673641
23,0.97321085449541,0.869685227230657,0.0626129707996733
23,0.632293811975978,0.797761517469771,0.814665308240801
23,0.605293384729885,0.0817143704951741,0.235682365754619
23,0.0425547775090672,0.404470763697755,0.0551668746559881
23,0.920327173126861,0.128067983963992,0.63581159636844
23,0.16204063215293,0.686563371878583,0.0272517792880535
23,0.96079585027881,0.281399773531593,0.675940895616077
23,0.133565010651946,0.77058547089342,0.192055817239452
23,0.836056477064267,0.935338059838396,0.490386664404068
23,0.0153606137819588,0.290017899398226,0.296928152802866
23,0.0795434941467829,0.579387954426929,0.146470311903395
23,0.180854834301863,0.470409345419612,0.936124166683294
23,0.539204297577962,0.319007037009578,0.91295085507445
23,0.40206465201918,0.674944746587425,0.775387818547897
23,0.318479075655341,0.995877854821738,0.135634295586497
23,0.473508711124305,0.0203768920549192,0.179322238240857
23,0.527389308570419,0.852933625644073,0.2504760303488
23,0.0600380533188581,0.132052185174543,0.363869024568703
23,0.802179877720773,0.883778512426652,0.166144886661787
23,0.0500962342671119,0.04268403228838,0.43806766247144
23,0.740541230002418,0.364595560373273,0.804725061191712
23,0.374070757385343,0.566059756500181,0.102534495489672
23,0.899611852997914,0.499842797750607,0.429321412832942
23,0.658462187948171,0.481450976778287,0.311501832914073
23,0.389614943126217,0.102498273702804,0.721202418492176
23,0.217833687332459,0.704997264021076,0.276863317163661
23,0.774493019720539,0.638037005937658,0.0950018183840439
23,0.888519945468288,0.914161826723721,0.52891024579294
23,0.767691701590083,0.717100160946138,0.447665035638493
23,0.0884979770868085,0.928139278991148,0.595786247865763
23,0.716488367922138,0.45627887258539,0.995746107536834
23,0.24896211352665,0.820264745575842,0.789413278163411
23,0.43553756070789,0.602749223294668,0.5348866272741
23,0.544964687840547,0.245412828102708,0.607653216298204
23,0.984613821695093,0.303458685495425,0.857480087419972
23,0.879791697633918,0.983582192261238,0.0741685668216087
23,0.0003477887599729,0.517687673990149,0.796887422071304
23,0.148238791341428,0.804499790635891,0.151407053419389
23,0.755998471966013,0.208239951867145,0.697133563386742
23,0.826506005367264,0.328858869634569,0.547933342361357
24,0.661154563287273,0.299812836316414,0.170928624055814
24,0.782254185134079,0.985677836809773,0.764825412193313
24,0.387832753290422,0.285164871148299,0.506831415204797
24,0.957616611546837,0.3847309672134,0.852580442274921
24,0.657402620946523,0.323463919840287,0.0317081925366074
24,0.487721734654624,0.850836803629063,0.611955912804697
24,0.00598746623843908,0.353290942935273,0.596629257600289
24,0.136771917042788,0.0889182850462385,0.351684217175934
24,0.718095374999102,0.965961442277767,0.579168005960528
24,0.508622332864907,0.103882252345793,0.772551349857822
24,0.143111227175687,0.334696563791949,0.891406728846487
24,0.538080352542456,0.437439572059084,0.754897537413053
24,0.405069782659411,0.83278453134466,0.585492061479017
24,0.426669595211279,0.234061845999677,0.817545143454336
24,0.856606347265188,0.135422050827183,0.458551983649377
24,0.903953533465974,0.680353320541326,0.659237015896943
24,0.891453554623295,0.959824412614107,0.25826954492135
24,0.342710187826306,0.593128653301392,0.83273991529597
24,0.806398310142104,0.519940529402811,0.62284962344449
24,0.882936983152758,0.877714959299192,0.393488005704712
24,0.617293145630974,0.657231810886879,0.226635921716224
24,0.237689679288305,0.0751904129399918,0.675617068686988
24,0.245899811850395,0.21531231030589,0.607340268224943
24,0.978285703882575,0.995181394389365,0.882763779256493
24,0.479824178598356,0.154632260319777,0.435927508973982
24,0.0696245632600039,0.471258651369717,0.748836801494472
24,0.769262155611068,0.696949249494355,0.348318455989938
24,0.299377149874344,0.496833699566778,0.668095652083866
24,0.259222292867489,0.714498950778507,0.3057178244018
24,0.675532040004618,0.342747123760637,0.494767863813322
24,0.87500819258159,0.0168302494427189,0.929197156615555
24,0.491670595696196,0.638545640478842,0.556420470210724
24,0.440698445716407,0.251529643917456,0.027859164904803
24,0.166349811789114,0.929396061238367,0.471923933275975
24,0.865658961951267,0.0346185920620337,0.0719783143396489
24,0.225881645237096,0.644824176318944,0.955256048149895
24,0.99890233109938,0.060077775826212,0.44031002711039
24,0.0237947365455329,0.00497961763991043,0.481038411369082
24,0.306225394629873,0.756939060434233,0.310854471453931
24,0.739412049213424,0.702468181112781,0.983583188562188
24,0.21886143947253,0.936909560188651,0.877287005113903
24,0.93905658300966,0.184766377820633,0.864676379633602
24,0.605210188524798,0.902491114716977,0.716615905119106
24,0.649833885943517,0.44470664429944,0.685825472851284
24,0.0748497597221285,0.722971022448037,0.968249268424697
24,0.779424588296097,0.174437551710289,0.217973504476249
24,0.200836956645362,0.458790522171184,0.0845250191446394
24,0.591566412854008,0.241239886751864,0.132595027724747
24,0.194958894981537,0.114595345004927,0.638550818813965
24,0.395984107020777,0.810600833622739,0.26879917927552
24,0.379364493764006,0.605933804225642,0.289633252830245
24,0.100450245745014,0.304094150827732,0.903873963158112
24,0.729899242650717,0.362885325280949,0.234619944002479
24,0.439977624393068,0.551127501816954,0.204601030903868
24,0.944958164680283,0.374927969328128,0.781706871723291
24,0.75042673561722,0.527125705259386,0.164048019438051
24,0.123830884899944,0.730000204341486,0.0978997296839952
24,0.464470079729799,0.794601096285041,0.640887866481207
24,0.272024045560975,0.0285584519105032,0.382880667091813
24,0.62851875953842,0.567931327328552,0.544929984095506
24,0.681428027055226,0.765197955393232,0.461811839526054
24,0.172580428433139,0.666842137647327,0.823296471477952
24,0.0407086430652998,0.223199564057868,0.725666682068259
24,0.114110774158034,0.275429516825825,0.404965523902793
24,0.554758181537036,0.161604363922961,0.792446274263784
24,0.358826043629087,0.893475068490952,0.0661235529673286
24,0.332548125223257,0.415720214620233,0.104907638847362
24,0.516575480208266,0.192143178661354,0.521936138649471
24,0.360714162364602,0.570613574462477,0.56819655965548
24,0.819490852907766,0.547668844233267,0.918675535486545
24,0.0807486034929752,0.123754354652483,0.0530497567588463
24,0.450475439189468,0.840129381790757,0.017516134516336
24,0.929544702249113,0.580476528441068,0.377721827456262
24,0.542761699955445,0.0450229244376533,0.275679268348031
24,0.412475712113082,0.463875884583686,0.328556483725552
24,0.577508270591497,0.674740159981884,0.512648999392986
24,0.0947092528198846,0.209364737339783,0.536380346131045
24,0.153376900951844,0.7717415417335,0.807840699267108
24,0.32527531598229,0.744662795546465,0.120300152827986
24,0.962187520377338,0.0503129675635137,0.155871038376354
24,0.794846791219898,0.976978276716545,0.14865101280855
24,0.529986916165799,0.825894154121634,0.243605308178812
24,0.639473703864496,0.948663408623543,0.333633442621212
24,0.820373915913515,0.783453990784474,0.970975525337271
24,0.0157565980567597,0.53939483736176,0.363033897122368
24,0.694706584648229,0.888338057356887,0.845295818310697
24,0.188610922237858,0.422967910345178,0.697018096453976
24,0.266358285991009,0.610985670094378,0.196854095829185
24,0.915818074222188,0.319451498230919,0.704258373132907
24,0.580219107640441,0.915427199085243,0.119637547323946
24,0.283277708308306,0.147979858270846,0.993590171383694
24,0.0532659989828244,0.3994059219677,0.187372265870217
24,0.980263968871441,0.861268695583567,0.41054898921866
24,0.700152757072356,0.801592716979794,0.931480967323296
24,0.0360434486414306,0.620409175273962,0.737352428324521
24,0.561694738413207,0.405436420873739,0.0480427940539084
24,0.83522344809724,0.503591435917187,0.00701898125000298
24,0.847129680914804,0.263833422963507,0.940884572076611
24,0.313238752766047,0.0977269096369855,0.294773275104817
24,0.746979320319369,0.487991215528455,0.427889423314482
25,0.438124622546602,0.725582072255202,0.471066210335121
25,0.357523969460744,0.446673474025447,0.422816360136494
25,0.943838409828022,0.940659930563997,0.195164529320318
25,0.323001497061923,0.279442381504923,0.724212108317297
25,0.506963709299453,0.294229491592851,0.384151012122165
25,0.846468009969685,0.791085170304868,0.883751244670711
25,0.926517810141668,0.569892238355242,0.941339683991391
25,0.520163031066768,0.487621511414181,0.643910693989601
25,0.549906181397382,0.54519528738223,0.565931821765844
25,0.99760192808928,0.755397976406384,0.537275888079312
25,0.214626669057179,0.667487651449628,0.684343309015967
25,0.670510708801448,0.917907911485527,0.0384401294309646
25,0.979097276427783,0.893357704512309,0.737667181652505
25,0.662892430953216,0.80903033584822,0.601955091191921
25,0.0955936111835763,0.683076070440002,0.743064002350438
25,0.202484718512278,0.90068197554443,0.11131258130772
25,0.199939910464454,0.237645651085768,0.398645887579769
25,0.815561908585951,0.351806868712883,0.555682730539702
25,0.892676398761105,0.402034247780684,0.518974387603812
25,0.156756937804166,0.651519936081022,0.48648053226294
25,0.00688168581575155,0.55008212770801,0.851183875428978
25,0.889332229886204,0.0570358616183512,0.651164685911499
25,0.712769063145388,0.22755116048269,0.226444628546014
25,0.385589347446803,0.789449710671324,0.335035979826935
25,0.498883767626248,0.969616956433747,0.76502287941752
25,0.77790002241265,0.528252856032923,0.371743247958366
25,0.967486560195684,0.700459897008259,0.141369682890363
25,0.752995525735896,0.0172021347982809,0.202388744673226
25,0.658943506595679,0.0434674280881882,0.504266569390893
25,0.342792927438859,0.84763089781627,0.574244002241176
25,0.405780552842189,0.773844465196598,0.215029206490144
25,0.767101564423647,0.928826706078835,0.462020654669032
25,0.333636711058207,0.610585047069471,0.580949130577501
25,0.829422759548761,0.855904668252915,0.134004806654993
25,0.8643699093326,0.307651020814665,0.0661927742511034
25,0.0605668244208209,0.628778150728904,0.0119537090370432
25,0.801852809216361,0.936133797669318,0.773001342229545
25,0.564186933503952,0.995351878046058,0.188006360679865
25,0.36921726416098,0.97809734016424,0.0859607357252389
25,0.144149162888061,0.00218702112324536,0.976299402366858
25,0.516463388872799,0.460909158685245,0.26022064456949
25,0.0385274275299162,0.2883213033434,0.831061472585425
25,0.734476544470526,0.835337555687875,0.890927922013216
25,0.48650784634985,0.646303740500007,0.259262377161067
25,0.936863913417328,0.179426570711657,0.626432146225125
25,0.0428088258765638,0.637251206454821,0.0522854989441112
25,0.645939286041539,0.311828113701195,0.663893355650362
25,0.445679380563088,0.867378358400893,0.936904440433718
25,0.188146282786038,0.59538512457395,0.047281688193325
25,0.113550335008185,0.185262965920847,0.8750578504242
25,0.628529055004474,0.455288043606561,0.491505150794983
25,0.950661546734627,0.828387621184811,0.165802151639946
25,0.0111716278549284,0.503565854832996,0.918536347229965
25,0.379308593578171,0.81871122172568,0.790474408438895
25,0.0209019398479722,0.95905001608422,0.275353753042873
25,0.530979414051399,0.576740456437692,0.0997576299146749
25,0.83467844826635,0.202363306800835,0.298645992046222
25,0.854189187595621,0.25370731783798,0.00979594005737454
25,0.984598608999513,0.382454405927565,0.816402359660715
25,0.234955611056648,0.248130074923392,0.986322963442653
25,0.123420665464364,0.434889078843407,0.128230644559953
25,0.791190657701809,0.0863226677058265,0.783281292160973
25,0.0873201956902631,0.366636614098679,0.548232437907718
25,0.297527248791885,0.51918938369723,0.314791004536673
25,0.688438783006277,0.321152656294871,0.345851913539227
25,0.901983861045446,0.60740121839568,0.826035224415828
25,0.0794349192455411,0.697046716739424,0.529532631370239
25,0.279814967953134,0.470511092592496,0.592748601939529
25,0.258545652695466,0.882999163840432,0.407465105424635
25,0.553127365403343,0.67038303081179,0.436838247396518
25,0.456885185930878,0.128588141286746,0.106670595041942
25,0.104778553831857,0.535138268917799,0.30153929641936
25,0.707170698626433,0.492898039720021,0.359303367557004
25,0.317841013248544,0.0205325372354127,0.80326496496331
25,0.474377680856269,0.33007850816939,0.150921390841249
25,0.607990239562932,0.0768107806448825,0.706097738193348
25,0.693360463632271,0.371341598918661,0.842399980588816
25,0.787216173750348,0.0318677521846257,0.0747320968098938
25,0.748795959076379,0.740655259187333,0.0215660353307612
25,0.632828315307852,0.717451593163423,0.676102973090019
25,0.30834920367226,0.165625070643146,0.327208816269413
25,0.165056734678801,0.066826679087244,0.716926487111487
25,0.591522331843153,0.117644901634194,0.753461641790345
25,0.582442291665357,0.983940805946477,0.966453739211429
25,0.724487611900549,0.148961504874751,0.923235209856648
25,0.0518034259183332,0.136829054614063,0.631483345681336
25,0.414398846370168,0.194644846098963,0.231504401278216
25,0.289784415871836,0.263892798819579,0.868987927278504
25,0.872167971208692,0.418358131218702,0.901898100981489
25,0.578170802891254,0.0979210020368919,0.955412210961804
25,0.135890179639682,0.766277164760977,0.692176635987125
25,0.423123282061424,0.397961877866182,0.618002136663999
25,0.465002123892773,0.21132116279332,0.366971286672633
25,0.397443414630834,0.42457050325349,0.415921353304293
25,0.264309354114812,0.584743998593185,0.444508995511569
25,0.226713545888197,0.735101182479411,0.459481496899389
25,0.171829007556662,0.151349764734041,0.994129403978586
25,0.61411900914507,0.872670356116723,0.249649664929602
25,0.243787791079376,0.10225753930863,0.281382591170259
25,0.918142058530357,0.348787596158218,0.174250332294032
26,0.798953957271296,0.386788155429531,0.517536527856719
26,0.0819810326606967,0.467962503533345,0.847068289397284
26,0.759204617671203,0.576811381457374,0.127081523744855
26,0.0273928905860521,0.422498884899542,0.0682489632093348
26,0.526029049926437,0.628842964277137,0.554586958966684
26,0.164477658688556,0.0352750072116032,0.389150735109579
26,0.402012844234705,0.499966538718436,0.530722859119996
26,0.783032724044751,0.537780426340178,0.176917720960919
26,0.644179173740558,0.44199588021962,0.114918237118982
26,0.280038488022983,0.0905210459954105,0.253610021851491
26,0.973092956996989,0.864543365181889,0.617824592823163
26,0.42310829045251,0.702234042640775,0.904888952462934
26,0.135795149677433,0.580337916866411,0.407650964164641
26,0.390391973890364,0.434507550520357,0.741273185706232
26,0.112432673878502,0.285480699609034,0.13411831803387
26,0.185821295378264,0.903226272941101,0.730151644439902
26,0.323213206317741,0.208920339236502,0.983665758934803
26,0.535747993327677,0.797854513411876,0.56378108083969
26,0.254681692426093,0.83492800841108,0.0873896621586755
26,0.342414510012604,0.606923855708446,0.295037952924613
26,0.374026312096976,0.261834158573765,0.0928386254492216
26,0.747588675564621,0.198312469520606,0.154275692428928
26,0.931673071286641,0.711030755098909,0.429918099304196
26,0.886852019154467,0.0139837995334528,0.0744248944264837
26,0.0746104391571134,0.413504444067366,0.0267409628629684
26,0.24290267148288,0.619367617340758,0.789278894418385
26,0.27506589181954,0.745228473781608,0.34707275822293
26,0.330808783590328,0.344507630951703,0.0371384067297913
26,0.314624708015472,0.222315464287531,0.144633551386651
26,0.626006931390148,0.297054997349624,0.5981247036485
26,0.713017559591681,0.981958279204555,0.284563036919571
26,0.836380315921269,0.977859843743499,0.586365569122136
26,0.0632498624105938,0.258682681254577,0.814738062235992
26,0.876612586774863,0.803724886607379,0.882372596289497
26,0.173854619360063,0.0655763420113362,0.0461618309421465
26,0.460087685871404,0.960213902932592,0.836409880362917
26,0.430575032131746,0.521241707364097,0.36836068966426
26,0.820499434291851,0.35055887142662,0.792372478693724
26,0.419200188331306,0.0548774909554049,0.9774196782941
26,0.765238717701286,0.378246119313408,0.108873319313861
26,0.498231500687543,0.483082034480758,0.319714803567622
26,0.961234853409696,0.659064085376449,0.766121466478799
26,0.309500591384713,0.928772098519839,0.260715923013631
26,0.546687698115129,0.934189700591378,0.897783833211288
26,0.0354409927548841,0.995179453827441,0.82045839499915
26,0.104420682624914,0.0717994606168941,0.0566811010660604
26,0.897935043335892,0.782045059737284,0.331593260439113
26,0.195255964631215,0.953844768516719,0.47567256960785
26,0.943961385297589,0.141163946099114,0.236467112381943
26,0.918603816544637,0.0476102732145227,0.528828989369795
26,0.00373202549992129,0.853936669996474,0.459769263679627
26,0.601498745263088,0.177030526462477,0.180593500048853
26,0.472385597056709,0.180328527744859,0.445014084172435
26,0.672591788803693,0.272780872024596,0.803146358076483
26,0.220596678804141,0.316185063028242,0.274559529561084
26,0.958552267663181,0.69953983893618,0.192525357871782
26,0.231158351043705,0.504296529034618,0.958607958273496
26,0.294160716817714,0.334133651286829,0.726189137382898
26,0.588275149944238,0.115337358431425,0.639903909205459
26,0.803536533776205,0.23394350994844,0.714111438386608
26,0.81881722590886,0.880512497730087,0.356334317305591
26,0.0920072517427616,0.541155232887249,0.396742818923667
26,0.446457099905238,0.914240874766838,0.690184586662799
26,0.486103993123397,0.329362835369539,0.859166300308425
26,0.664410824179649,0.164268016126007,0.245663965626154
26,0.45039970457321,0.630506347569171,0.664696201249026
26,0.617579945772886,0.157166288977023,0.962736825705506
26,0.568216058283579,0.243228083685972,0.94547114159679
26,0.723546817274764,0.735497082055081,0.379703274343628
26,0.657140549789183,0.722992799903732,0.484875252870843
26,0.774119424454402,0.00982040703995153,0.658578540820163
26,0.595138444907498,0.947757256336045,0.915917754943948
26,0.362064555895049,0.84129646689631,0.217079496015795
26,0.0501218409393914,0.670590007980354,0.434334114079829
26,0.703373311676551,0.89556467548944,0.50805168045219
26,0.354842178968247,0.689366805967875,0.306709932174999
26,0.858203786273953,0.308413596500177,0.325872208955698
26,0.212419801696669,0.664630458720494,0.466062664599158
26,0.73206349540269,0.761066746527795,0.999242939166725
26,0.905211223550141,0.474277321742848,0.203425299220253
26,0.636565745242406,0.0843586781667545,0.648880444904789
26,0.200557457620744,0.132968266124371,0.707708589811809
26,0.0495998968859203,0.875700291313697,0.87360149882501
26,0.384619372885209,0.127494962722994,0.222083506179042
26,0.991223813437391,0.819579815934412,0.933817633665167
26,0.146912920682225,0.513553924502339,0.161476239922922
26,0.845603119446896,0.554717510272749,0.685175320301205
26,0.120259877000935,0.0225601173262112,0.576068018439691
26,0.927601247362327,0.392666557885241,0.00160140660824254
26,0.515307387602515,0.591796541262884,0.412731212964281
26,0.571111805816181,0.820874243890867,0.929789950691629
26,0.553914884242695,0.751967425609473,0.547610692179296
26,0.685809904732741,0.56939841048792,0.759707967010327
26,0.50377507183468,0.105182304889895,0.860828760811128
26,0.98092005507322,0.644703972991556,0.779901327539701
26,0.694058245583437,0.401580354603939,0.627574546094984
26,0.864617814621888,0.779155695049558,0.0105137436767109
26,0.0126113867131062,0.367901446390897,0.603528824541718
26,0.158731879591942,0.455844856712502,0.678201466016471
26,0.266838950186502,0.213075790449511,0.492184529472142
27,0.598720976279583,0.211122539907228,0.029510520522017
27,0.940694023831747,0.197215455272235,0.778081244200002
27,0.336126196652185,0.55493902873015,0.343544430325273
27,0.70264737485908,0.31442957341671,0.719065082992893
27,0.544776473823003,0.735416578568984,0.254102514048573
27,0.367611813633703,0.221455025279429,0.905408157873899
27,0.119775665404741,0.0915349660092033,0.658551101537887
27,0.630044334062841,0.2322594008944,0.857247282594908
27,0.370800118427724,0.0267713330802508,0.182929462511092
27,0.902093122401275,0.0734943540324457,0.593204180833418
27,0.874865538789891,0.997435117496643,0.614971504861023
27,0.717087898969185,0.875621448406018,0.374672405747697
27,0.953938191253692,0.605805054956581,0.554207049240358
27,0.342831485422794,0.36286058380967,0.473236851640977
27,0.858469142089598,0.565622828656342,0.986631186031736
27,0.266909199072979,0.430251460289583,0.937896626002621
27,0.403439919797238,0.493268323163502,0.807171213990077
27,0.795331833504606,0.740857054856606,0.974903254583478
27,0.0533579747215845,0.966423408777919,0.38239867832046
27,0.562031419032719,0.707101265843958,0.823914851977024
27,0.817928074805532,0.150338745547924,0.332845363845117
27,0.537715237927623,0.203120890243445,0.225035158246756
27,0.918115690343548,0.958961984361522,0.815252104222309
27,0.444969166079536,0.26890662107151,0.327383892079815
27,0.687271241836716,0.145813586362638,0.117505194100086
27,0.0267826449102722,0.503288248339668,0.366263036546297
27,0.575076897898689,0.467062180191278,0.511561618240085
27,0.894598855550867,0.404140702502336,0.431382630974986
27,0.760672199088149,0.0807932458282448,0.0717153131752275
27,0.287393108541146,0.715522903657984,0.766414369039703
27,0.606069315413479,0.0682552199461497,0.0482590370648541
27,0.754133462524042,0.923536942561623,0.140481946521904
27,0.92876248797169,0.910348692215048,0.263669366750401
27,0.550897355487105,0.171451156008989,0.401926837279461
27,0.830432005561888,0.884797305034008,0.788111149761826
27,0.42677592567401,0.648289714795537,0.793353802310303
27,0.200760617540218,0.0401473726844415,0.179350625744555
27,0.584145097935107,0.835645867493004,0.878162842686288
27,0.466325428520795,0.457174460384995,0.705500142734963
27,0.254221847662702,0.984847502210177,0.277902040490881
27,0.48752038983861,0.329568307613954,0.155025724184234
